country,sex,education,ID,age,marital_status,hh_size,child,employment_status,income_loss,insurance_unemp,lost_job,work_hours,hh_resp,child_rep,adult_care,hh_resp3,child_rep3,hh_resp0,child_rep0,adult_care0,partner_support,child_support,dsupport,ssupport,family_support,domestic_support,source_info,use_info,food_access,access_product,access_care,access_water,access_transp,access_soc,ill_death,mental_health,discrimination,violence,cash_relief,inkind_relief,friends_support,ngo_support,num_child,hh_loss,count_adult,adult_care3,lost_dw_support,lost_relative_support,received_info,gov_support_unemp,weights,urban_rural,refugee_camp,employed,safe,reason_safe1,violence_spouse,violence_family,increase_gbv,priority_gbv,head,disability,hh_resp_b,child_rep_b,adult_care_b,nonhh_rep,risk_covid,reason_safe,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,coping_8,coex,safe_community,UserId,employment_status_a,emp_y,emp_y_a,lost_job_hh,food_need,violence_comm,GBV_problem,GBV_change,help_women,region,hh_size_cat,age_cat,age_cat2,education2,edu_age,edu_child,young_child,hh_comp_mar,countryweightf,countryweightm,_merge,weights_sample
Chile,Women,Tertiary,583,44,Separated/Divorced,3,1,Formal employee,No,yes,No,Increased,yes,yes,No,yes,yes,yes,No,No,,yes,,,yes,No,Radio/Television/Newspaper,,yes,yes,No,No,No,,yes,yes,No,,No,,No,yes,2,yes,0,No,yes,yes,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,40-44,35-44,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Secondary,597,52,Separated/Divorced,3,0,Formal employee,yes,No,yes,,yes,No,,yes,No,No,No,yes,No,yes,,,No,No,Internet and social media ,yes,No,No,yes,No,yes,yes,yes,yes,No,,yes,,No,yes,0,No,0,,,No,No,yes,0,,,,No,,,,,,yes,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,50-54,45-59,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Tertiary,101,60,Living with partner/Cohabiting,2,0,Formal employee,No,yes,No,Decreased,No,,No,No,,No,yes,yes,yes,,,,yes,No,Radio/Television/Newspaper,yes,No,No,No,No,,,yes,yes,No,,No,,No,yes,0,yes,0,No,,No,No,,0,,,,Yes,,,,,,yes,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,>=60,>60,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Chile,Women,Tertiary,543,37,Separated/Divorced,3,1,Formal employee,No,yes,No,Increased,yes,yes,yes,yes,yes,yes,No,No,,yes,,,yes,No,Radio/Television/Newspaper,No,No,No,No,No,,,yes,yes,Yes,,No,,No,yes,1,No,3,yes,yes,yes,No,No,0,,,,Yes,,,,,,yes,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,527,40,,4,1,Own Account Worker,yes,yes,No,Decreased,yes,yes,No,yes,yes,yes,No,No,No,yes,,,,No,Internet and social media ,No,No,No,No,No,No,No,yes,yes,Yes,,yes,,No,No,2,yes,0,No,,,No,yes,0,,,,No,,,,,,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,40-44,35-44,Tertiary Education and More,0,0,0,,0,0,Matched (3),1
Chile,Women,Tertiary,1011,35,Living with partner/Cohabiting,2,0,Formal employee,No,yes,No,Decreased,yes,,yes,No,,yes,yes,yes,No,,,,,,Official Government websites or other communication platforms,No,No,No,No,No,No,,No,yes,No,,No,,No,yes,0,,1,No,,No,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Chile,Women,Tertiary,330,43,Living with partner/Cohabiting,2,0,Formal employee,No,yes,No,Increased,yes,,,No,,No,yes,yes,No,,,,No,No,"Community, including family and friends",No,No,yes,yes,No,,,No,yes,No,,No,,No,yes,0,yes,0,,yes,No,No,No,0,,,,Yes,,,,,,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,40-44,35-44,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Chile,Women,Tertiary,1293,64,Separated/Divorced,5,1,Employer,,yes,yes,,yes,No,yes,yes,No,yes,yes,No,,yes,,,,No,Public service announcement/speaker,No,yes,No,,No,,,yes,yes,Yes,,No,,yes,yes,1,No,2,No,No,No,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,>=60,>60,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Technical,706,87,Widowed,2,0,Retired/Pension,,,,,yes,,No,yes,,No,yes,yes,,,,,,yes,Radio/Television/Newspaper,yes,yes,yes,No,,yes,,yes,yes,No,,No,,No,yes,0,No,0,No,yes,No,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,>=60,>60,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Technical,917,53,Living with partner/Cohabiting,3,0,Formal employee,yes,yes,No,Decreased,yes,,yes,No,,No,yes,No,yes,,,,yes,No,Public service announcement/speaker,No,No,No,No,,,,yes,yes,No,,yes,,No,No,0,No,3,yes,yes,yes,No,yes,0,,,,Yes,,,,,,yes,No,Yes,No,Yes,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,50-54,45-59,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Chile,Women,Technical,229,27,Single,2,1,Contributing family workers ,yes,No,,,No,yes,No,No,yes,yes,No,No,,,,,,,Internet and social media ,yes,yes,yes,No,No,No,No,No,yes,No,,yes,,No,yes,1,No,0,No,,yes,No,yes,0,,,,Yes,,,,,,yes,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,876,35,Living with partner/Cohabiting,2,0,Formal employee,No,yes,No,Increased,yes,,yes,yes,,yes,yes,yes,yes,,,,,No,Radio/Television/Newspaper,yes,yes,yes,,No,No,,yes,yes,No,,No,,No,yes,0,yes,2,No,No,yes,No,No,0,,,,Yes,,,,,,No,No,Yes,No,Yes,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Chile,Women,Tertiary,200,39,Living with partner/Cohabiting,2,0,Formal employee,No,yes,No,No change,yes,,,yes,,yes,yes,yes,No,yes,,,,,,yes,No,No,,No,,,No,yes,No,,No,,No,yes,0,yes,0,,,,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Chile,Women,Tertiary,126,21,Single,4,1,Did not work (not in the labor force),,yes,,,yes,yes,No,No,No,No,No,No,,,,,,No,Internet and social media ,yes,No,yes,No,No,,No,No,yes,No,,No,,No,yes,1,No,0,No,No,,No,No,0,,,,Yes,,,,,,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,1,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,590,56,Single,2,0,Formal employee,No,yes,No,Increased,yes,yes,yes,yes,No,yes,yes,No,,,,,yes,No,Public service announcement/speaker,yes,No,No,No,No,No,No,No,yes,No,,No,,No,yes,0,yes,2,No,yes,No,No,No,0,,,,Yes,,,,,,yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,55-60,45-59,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Tertiary,1061,74,Single,1,0,Retired/Pension,,yes,,,No,,yes,No,,yes,yes,yes,,No,,,No,yes,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,yes,No,,No,,No,yes,0,yes,1,No,No,No,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,Yes,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,1,>=60,>60,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Tertiary,1349,66,Separated/Divorced,2,0,Retired/Pension,,yes,,,No,,,No,,yes,yes,yes,,,,,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,yes,No,,No,,No,yes,0,No,0,,,,No,No,0,,,,Yes,,,,,,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,>=60,>60,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Tertiary,199,30,Single,2,0,Formal employee,No,yes,No,Increased,yes,,yes,yes,,yes,yes,No,,,,,No,No,Internet and social media ,No,No,No,No,No,No,No,yes,yes,No,,No,,No,yes,0,No,3,yes,,yes,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,Yes,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,30-34,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Technical,1296,33,Separated/Divorced,3,1,Formal employee,No,yes,No,No change,yes,yes,yes,yes,yes,yes,No,yes,,No,,,No,No,Health centre/Family doctor,yes,yes,yes,No,No,No,No,No,yes,Yes,,No,,No,yes,2,yes,1,No,,yes,No,No,0,,,,No,,,,,,yes,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,30-34,25-34,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,1021,41,Single,1,0,Formal employee,No,yes,No,Decreased,No,No,yes,No,No,yes,No,No,,,,,,,Radio/Television/Newspaper,yes,No,No,,No,No,yes,yes,yes,No,,No,,No,No,0,yes,1,No,,,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,No,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,1,40-44,35-44,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Secondary,551,29,,3,1,Formal employee,yes,yes,No,Increased,yes,yes,yes,yes,No,yes,No,No,No,No,,,No,,Radio/Television/Newspaper,No,yes,yes,No,No,No,yes,yes,yes,Yes,,No,,No,yes,1,No,3,yes,,,No,No,0,,,,No,,,,,,yes,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,25-29,25-34,Secondary Education or Less,0,1,0,,0,0,Matched (3),1
Chile,Women,Tertiary,281,31,Living with partner/Cohabiting,2,0,Formal employee,No,yes,No,Decreased,yes,,,yes,,yes,yes,yes,No,,,,,No,Internet and social media ,yes,No,No,No,No,No,No,No,yes,No,,No,,No,yes,0,No,0,,,yes,No,No,0,,,,Yes,,,,,,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,30-34,25-34,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Chile,Women,Secondary,1087,37,Single,12,1,Other,,yes,,,No,No,No,No,No,yes,No,No,,yes,,,yes,No,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,,No,,No,yes,4,No,0,No,,,No,No,0,,,,Yes,,,,,,yes,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,8 and more,35-39,35-44,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Chile,Women,Secondary,869,28,Single,4,1,Other,,yes,,,No,No,No,No,No,yes,No,No,yes,No,,,No,No,Internet and social media ,No,No,No,No,No,No,No,No,No,No,,No,,No,yes,5,No,0,No,No,No,No,yes,0,,,,Yes,,,,,,yes,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,25-29,25-34,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,1255,35,Single,2,0,Formal employee,yes,yes,yes,,yes,,,No,,yes,yes,yes,No,,,,No,No,Internet and social media ,No,No,yes,No,No,No,No,No,yes,No,,No,,No,yes,0,yes,0,,,,No,No,0,,,,Yes,,,,,,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Secondary,1162,56,Single,6,1,Other,,No,,,yes,yes,yes,No,yes,yes,No,No,,yes,,,yes,No,Radio/Television/Newspaper,yes,No,No,No,No,No,No,yes,yes,No,,No,,No,yes,3,No,3,yes,,No,No,No,0,,,,Yes,,,,,,No,No,Yes,Yes,Yes,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,6-7,55-60,45-59,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Chile,Women,Technical,36,45,Single,3,0,Not employed,,,,,yes,,yes,No,,yes,yes,yes,,,,,No,,Non-governmental organization/Civil society organization,yes,No,yes,No,No,No,No,No,yes,No,,No,,No,No,0,yes,1,No,,yes,No,No,0,,,,Yes,,,,,,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,45-49,45-59,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Secondary,742,38,Single,2,0,Retired/Pension,,yes,,,No,No,No,No,No,No,No,No,,,,,No,,Internet and social media ,No,yes,No,No,No,,,yes,yes,No,,yes,,No,yes,0,yes,0,No,,,No,yes,0,,,,No,,,,,,No,yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,35-39,35-44,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Tertiary,940,35,Living with partner/Cohabiting,3,1,Own Account Worker,yes,yes,No,No change,yes,No,,No,No,yes,No,yes,yes,No,,,yes,No,Public service announcement/speaker,No,yes,No,No,No,,No,No,yes,No,,No,,No,yes,1,No,0,,,yes,No,No,0,,,,Yes,,,,,,No,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Tertiary,1461,41,Separated/Divorced,4,1,Formal employee,No,yes,No,Increased,No,yes,No,No,yes,yes,No,yes,yes,yes,,,yes,No,Radio/Television/Newspaper,No,yes,yes,No,No,No,,yes,yes,No,,No,,No,yes,2,No,0,No,yes,yes,No,No,0,,,,Yes,,,,,,yes,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,40-44,35-44,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Technical,1489,21,Single,4,1,Formal employee,,yes,yes,,yes,No,No,yes,No,yes,No,No,,,,,No,,Radio/Television/Newspaper,,No,No,No,No,No,No,No,No,No,,No,,No,yes,1,No,0,No,,No,No,yes,0,,,,Yes,,,,,,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,1,Single Parent,0,0,Matched (3),1
Chile,Women,Technical,928,42,,3,0,Formal employee,yes,yes,No,Increased,No,No,No,No,No,yes,yes,yes,No,No,,,No,No,Official Government websites or other communication platforms,No,No,yes,yes,No,,yes,yes,yes,No,,No,,No,yes,0,No,0,No,,,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,40-44,35-44,Tertiary Education and More,0,0,0,,0,0,Matched (3),1
Chile,Women,Tertiary,661,33,Single,4,1,Not employed,,yes,,,No,No,yes,No,No,yes,No,No,,yes,,,yes,No,Official Government websites or other communication platforms,yes,No,No,No,No,No,,No,No,No,,No,,No,yes,1,yes,1,No,,,No,No,0,,,,Yes,,,,,,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Technical,1315,47,,6,1,Other,,yes,,,No,No,No,No,No,yes,No,No,yes,yes,,,yes,,Internet and social media ,No,yes,No,No,No,yes,No,No,No,No,,yes,,No,yes,3,yes,0,No,,,No,yes,0,,,,Yes,,,,,,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,6-7,45-49,45-59,Tertiary Education and More,0,0,0,,0,0,Matched (3),1
Chile,Women,Secondary,749,49,Separated/Divorced,1,0,Did not work (not in the labor force),,yes,,,yes,No,No,yes,No,yes,No,No,,,,,,No,Internet and social media ,No,yes,yes,yes,No,yes,yes,No,yes,Yes,,No,,No,yes,0,No,0,No,,yes,No,No,0,,,,Yes,,,,,,yes,,Yes,No,No,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,1,45-49,45-59,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Tertiary,909,23,Single,7,1,Did not work (not in the labor force),,yes,,,yes,,yes,yes,,yes,yes,yes,,,,,,,Internet and social media ,yes,No,No,No,No,No,,yes,yes,No,,No,,No,yes,1,No,1,No,,,No,No,0,,,,Yes,,,,,,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,6-7,18-24,18-24,Tertiary Education and More,0,0,1,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,1209,39,Single,3,1,Formal employee,No,yes,No,No change,yes,yes,yes,No,yes,No,No,yes,,,,,yes,No,Internet and social media ,No,No,yes,yes,No,,No,yes,yes,No,,No,,No,yes,1,No,1,No,,,No,No,0,,,,Yes,,,,,,yes,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,735,65,Living with partner/Cohabiting,4,0,Retired/Pension,,yes,,,yes,,No,yes,,yes,yes,yes,No,No,,,No,yes,Internet and social media ,yes,No,No,No,No,No,,yes,yes,No,,No,,No,yes,0,yes,0,No,,,No,No,0,,,,Yes,,,,,,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,>=60,>60,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Chile,Women,Technical,887,35,Separated/Divorced,4,1,Not employed,,,,,yes,yes,No,No,yes,yes,No,No,,yes,,,yes,,"Community, including family and friends",No,No,yes,No,No,No,No,No,yes,No,,No,,No,yes,3,No,0,No,,yes,No,yes,0,,,,Yes,,,,,,yes,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,35-39,35-44,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,48,40,,6,1,Other,,yes,,,yes,yes,,yes,yes,yes,No,yes,yes,yes,,,yes,No,Official Government websites or other communication platforms,No,No,yes,No,No,,yes,No,yes,No,,No,,No,yes,4,yes,0,,No,,No,No,0,,,,Yes,,,,,,yes,No,Yes,Yes,No,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,6-7,40-44,35-44,Tertiary Education and More,0,0,0,,0,0,Matched (3),1
Chile,Women,Primary,915,59,Single,1,0,Retired/Pension,,yes,,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,yes,No,Internet and social media ,No,yes,yes,yes,No,yes,yes,yes,yes,No,,No,,No,yes,0,yes,2,No,,No,No,No,0,,,,Yes,,,,,,yes,yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,1,55-60,45-59,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Secondary,553,60,Living with partner/Cohabiting,5,0,Did not work (not in the labor force),,yes,,,No,No,yes,No,No,yes,No,No,No,,,,yes,No,Radio/Television/Newspaper,No,No,No,No,No,No,No,No,yes,No,,No,,No,No,0,No,2,No,No,yes,No,No,0,,,,Yes,,,,,,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
Chile,Women,Tertiary,950,27,Single,3,0,Not employed,,yes,,,yes,,,yes,,yes,yes,yes,,,,,yes,,Official Government websites or other communication platforms,No,No,No,No,No,No,No,No,No,No,,No,,No,yes,0,No,0,,,,No,No,0,,,,Yes,,,,,,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Tertiary,477,47,,2,0,Not employed,,yes,,,yes,No,No,yes,No,yes,No,No,yes,,,,,,Radio/Television/Newspaper,No,No,yes,yes,No,No,,yes,yes,No,,No,,No,yes,0,yes,0,No,,,No,No,0,,,,Yes,,,,,,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,45-49,45-59,Tertiary Education and More,0,0,0,,0,0,Matched (3),1
Chile,Women,Technical,113,47,Single,3,1,Formal employee,No,yes,No,Decreased,No,No,No,No,No,yes,No,yes,No,yes,,,yes,No,Internet and social media ,yes,No,No,No,No,No,,No,No,No,,No,,No,yes,1,yes,0,No,,,No,No,0,,,,Yes,,,,,,yes,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,45-49,45-59,Tertiary Education and More,0,0,0,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,874,46,Living with partner/Cohabiting,4,1,Did not work (not in the labor force),,yes,,,yes,yes,No,No,No,yes,No,yes,No,No,,,,No,Internet and social media ,yes,No,yes,yes,No,No,,yes,yes,No,,No,,No,yes,1,yes,0,No,,No,No,No,0,,,,Yes,,,,,,No,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,45-49,45-59,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Chile,Women,Tertiary,533,32,Living with partner/Cohabiting,2,0,Other,,,,,No,No,No,No,No,yes,No,No,,,,,,,Internet and social media ,,,,,,,,No,No,No,,No,,No,yes,0,No,0,No,,,No,No,0,,,,Yes,,,,,,yes,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,30-34,25-34,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Chile,Women,Technical,1028,54,Living with partner/Cohabiting,4,0,Other,,yes,,,No,,yes,No,,yes,yes,No,yes,yes,,,,No,Internet and social media ,yes,No,No,No,No,No,No,No,No,Yes,,No,,No,No,0,No,3,yes,,No,No,No,0,,,,Yes,,,,,,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,50-54,45-59,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Chile,Women,Tertiary,306,31,Single,2,0,Informal/no insurance employee,No,yes,No,Increased,yes,,,No,,yes,yes,yes,,,,,yes,No,Radio/Television/Newspaper,No,No,No,No,No,No,No,yes,yes,Yes,,No,,No,yes,0,No,0,,,,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,30-34,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Secondary,1249,43,Separated/Divorced,3,1,Other,,yes,,,yes,No,yes,yes,No,yes,No,No,,No,,,,,Official Government websites or other communication platforms,No,No,yes,No,No,yes,yes,yes,yes,No,,yes,,No,yes,1,No,3,yes,,yes,No,yes,0,,,,Yes,,,,,,yes,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,40-44,35-44,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,1463,65,Widowed,2,0,Retired/Pension,,yes,,,yes,,,No,,yes,yes,yes,,No,,,No,No,Radio/Television/Newspaper,No,No,yes,,No,,No,No,yes,No,,No,,No,yes,0,No,0,,yes,yes,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,>=60,>60,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Tertiary,417,51,Separated/Divorced,3,0,Own Account Worker,yes,yes,No,Decreased,yes,,No,yes,,yes,yes,No,,yes,,,,No,Radio/Television/Newspaper,yes,No,No,No,No,No,,yes,yes,No,,No,,No,yes,0,yes,0,No,,yes,No,No,0,,,,Yes,,,,,,yes,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,50-54,45-59,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Technical,232,26,,4,0,Formal employee,yes,yes,No,No change,yes,,,yes,,yes,yes,yes,No,,,,yes,,Internet and social media ,yes,No,No,No,No,No,No,yes,yes,No,,No,,No,yes,0,yes,0,,,,No,No,0,,,,Yes,,,,,,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,25-29,25-34,Tertiary Education and More,0,0,0,,0,0,Matched (3),1
Chile,Women,Tertiary,923,23,Single,4,1,Did not work (not in the labor force),,yes,,,No,yes,,No,No,No,yes,yes,,,,,yes,,Radio/Television/Newspaper,No,No,No,No,No,No,No,No,No,No,,No,,No,yes,1,yes,0,,,,No,No,0,,,,Yes,,,,,,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,1,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,634,64,Living with partner/Cohabiting,3,0,Formal employee,No,yes,No,Increased,yes,,,No,,yes,yes,yes,No,No,,,,,Radio/Television/Newspaper,No,No,No,No,No,No,No,No,No,No,,No,,No,yes,0,yes,0,,,,No,No,0,,,,Yes,,,,,,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,>=60,>60,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
Chile,Women,Primary,1380,33,Single,3,1,Informal/no insurance employee,yes,yes,yes,,yes,yes,No,yes,yes,yes,No,No,,yes,,,,,Internet and social media ,yes,No,yes,No,No,yes,No,No,yes,No,,yes,,No,yes,2,yes,0,No,,,No,yes,0,,,,Yes,,,,,,yes,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,30-34,25-34,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Chile,Women,Tertiary,628,28,Single,3,0,Formal employee,No,yes,No,Increased,yes,yes,yes,yes,No,yes,yes,yes,,,,,yes,,Public service announcement/speaker,No,No,yes,No,No,No,,No,yes,No,,No,,No,yes,0,No,1,No,,,No,No,0,,,,No,,,,,,No,No,No,No,No,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Chile,Women,Secondary,1547,63,,2,0,Employer,yes,yes,yes,,yes,No,No,yes,No,yes,No,No,No,,,,,,Internet and social media ,No,No,No,yes,yes,yes,,yes,yes,No,,No,,No,yes,0,yes,0,No,,,No,No,0,,,,Yes,,,,,,No,No,Yes,No,No,yes,,,,,,,,,,,,,,,,,,,,,,,LACRO,2-3,>=60,>60,Secondary Education or Less,0,0,0,,0,0,Matched (3),1
Chile,Women,Tertiary,614,32,,4,0,Formal employee,yes,yes,yes,,yes,,,No,,yes,yes,yes,,,,,,,,No,No,No,No,No,,,yes,No,No,,yes,,No,yes,0,No,0,,,,No,,0,,,,Yes,,,,,,No,,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,LACRO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,,0,0,Matched (3),1
